,ID,Condition,Sentence,Construction,Semantic_Role,Prompt_GPT,Prompt_BERT,Verb_to_retrieve,DObj_to_retrieve
424,85.0,T - SP violation,"The family sunbathed on the beach, and the billionaire did the same thing in the vase.",Do-x/ Do-so anaphora,Location,"The family sunbathed on the beach, and the billionaire did the same thing in the vase. What the billionaire did in the vase is","The family sunbathed on the beach, and the billionaire did the same thing in the vase. What the billionaire did in the vase is [MASK].",sunbath,nan
425,86.0,T - T,"The cameraman is recording a video on the set, and the tourist in the museum.",Gapping,Location,"The cameraman is recording a video on the set, and the tourist in the museum. What the tourist is doing in the museum is","The cameraman is recording a video on the set, and the tourist in the museum. What the tourist is doing in the museum is [MASK] a video.",record,video
426,86.0,T - AT,"The cameraman is recording a video on the set, and the tourist in the hospital.",Gapping,Location,"The cameraman is recording a video on the set, and the tourist in the hospital. What the tourist is doing in the hospital is","The cameraman is recording a video on the set, and the tourist in the hospital. What the tourist is doing in the hospital is [MASK] a video.",record,video
427,86.0,AT - T,"The cameraman is recording a video in the greenhouse, and the tourist in the museum.",Gapping,Location,"The cameraman is recording a video in the greenhouse, and the tourist in the museum. What the tourist is doing in the museum is","The cameraman is recording a video in the greenhouse, and the tourist in the museum. What the tourist is doing in the museum is [MASK] a video.",record,video
428,86.0,AT - AT,"The cameraman is recording a video in the greenhouse, and the tourist in the hospital.",Gapping,Location,"The cameraman is recording a video in the greenhouse, and the tourist in the hospital.  What the tourist is doing in the hospital is","The cameraman is recording a video in the greenhouse, and the tourist in the hospital.  What the tourist is doing in the hospital is [MASK] a video.",record,video
429,86.0,T - SP violation,"The cameraman is recording a video on the set, and the tourist in the shoes.",Gapping,Location,"The cameraman is recording a video on the set, and the tourist in the shoes. What the tourist is doing in the shoes is","The cameraman is recording a video on the set, and the tourist in the shoes. What the tourist is doing in the shoes is [MASK] a video.",record,video
430,87.0,T - T,"The professor opens the congress in the university, and the speaker in the auditorium.",Gapping,Location,"The professor opens the congress in the university, and the speaker in the auditorium. What the speaker does in the auditorium is","The professor opens the congress in the university, and the speaker in the auditorium. What the speaker does in the auditorium is [MASK] the congress.",open,congress
431,87.0,T - AT,"The professor opens the congress in the university, and the speaker in the gym.",Gapping,Location,"The professor opens the congress in the university, and the speaker in the gym. What the speaker does in the gym is","The professor opens the congress in the university, and the speaker in the gym. What the speaker does in the gym is [MASK] the congress.",open,congress
432,87.0,AT - T,"The professor opens the congress in the circus, and the speaker in the gym.",Gapping,Location,"The professor opens the congress in the circus, and the speaker in the auditorium. What the speaker does in the auditorium is","The professor opens the congress in the circus, and the speaker in the auditorium. What the speaker does in the auditorium is [MASK] the congress.",open,congress
433,87.0,AT - AT,"The professor opens the congress in the circus, and the speaker in the gym.",Gapping,Location,"The professor opens the congress in the circus, and the speaker in the gym. What the speaker does in the gym is","The professor opens the congress in the circus, and the speaker in the gym. What the speaker does in the gym is [MASK] the congress.",open,congress
434,87.0,T - SP violation,"The professor opens the congress in the university, and the speaker in the luggage",Gapping,Location,"The professor opens the congress in the university, and the speaker in the luggage. What the speaker does in the luggage is","The professor opens the congress in the university, and the speaker in the luggage. What the speaker does in the luggage is [MASK] the congress.",open,congress
435,88.0,T - T,"The painter painted a picture in the square, and the child in the kindergarten.",Gapping,Location,"The painter painted a picture in the square, and the child in the kindergarten. What the child did in the kindergarten is","The painter painted a picture in the square, and the child in the kindergarten. What the child did in the kindergarten is [MASK] a picture.",paint,picture
436,88.0,T - AT,"The painter painted a picture in the square, and the child in the parking.",Gapping,Location,"The painter painted a picture in the square, and the child in the parking. What the child did in the parking is","The painter painted a picture in the square, and the child in the parking. What the child did in the parking is [MASK] a picture.",paint,picture
437,88.0,AT - T,"The painter painted a picture in the barracks, and the child in the kindergarten.",Gapping,Location,"The painter painted a picture in the barracks, and the child in the kindergarten. What the child did in the kindergarten is","The painter painted a picture in the barracks, and the child in the kindergarten. What the child did in the kindergarten is [MASK] a picture.",paint,picture
